Time,Locations
2010-07-28 11:10:33.740000,00:09:42:00:19:91
2010-07-28 11:10:34.380000,00:09:42:00:19:91
2010-07-28 11:10:35.020000,00:09:42:00:19:91
2010-07-28 11:10:35.660000,00:09:42:00:19:91
2010-07-28 11:10:36.300000,00:09:42:00:19:91
2010-07-28 11:10:36.940000,00:09:42:00:19:91
2010-07-28 11:10:37.580000,00:09:42:00:19:91
2010-07-28 11:10:38.220000,00:09:42:00:19:91
2010-07-28 11:10:38.860000,00:09:42:00:19:91
2010-07-28 11:10:39.500000,00:09:42:00:19:91
2010-07-28 11:10:40.140000,00:09:42:00:19:91
2010-07-28 11:10:40.780000,00:09:42:00:19:91
2010-07-28 11:10:41.420000,00:09:42:00:19:91
2010-07-28 11:10:42.060000,00:09:42:00:19:91
2010-07-28 11:10:42.700000,00:09:42:00:19:91
2010-07-28 11:10:43.340000,00:09:42:00:19:91
2010-07-28 11:10:43.980000,00:09:42:00:19:91
2010-07-28 11:10:44.620000,00:09:42:00:19:91
2010-07-28 11:10:45.260000,00:09:42:00:19:91
2010-07-28 11:10:45.900000,00:09:42:00:19:91
2010-07-28 11:10:46.540000,00:09:42:00:19:91
2010-07-28 11:10:47.180000,00:09:42:00:19:91
2010-07-28 11:10:47.820000,00:09:42:00:19:91
2010-07-28 11:10:48.460000,00:09:42:00:19:91
2010-07-28 11:10:49.100000,00:09:42:00:19:91
2010-07-28 11:10:49.740000,00:09:42:00:19:91
2010-07-28 11:10:50.380000,00:09:42:00:19:91
2010-07-28 11:10:51.020000,00:09:42:00:19:91
2010-07-28 11:10:51.660000,00:09:42:00:19:91
2010-07-28 11:10:52.300000,00:09:42:00:19:91
2010-07-28 11:10:52.940000,00:09:42:00:19:91
2010-07-28 11:10:53.580000,00:09:42:00:19:91
2010-07-28 11:10:54.220000,00:09:42:00:19:91
2010-07-28 11:10:54.860000,00:09:42:00:19:91
2010-07-28 11:10:55.500000,00:09:42:00:19:91
2010-07-28 11:10:56.140000,00:09:42:00:19:91
2010-07-28 11:10:56.780000,00:09:42:00:19:91
2010-07-28 11:10:57.420000,00:09:42:00:19:91
2010-07-28 11:10:58.060000,00:09:42:00:19:91
2010-07-28 11:10:58.700000,00:09:42:00:19:91
2010-07-28 11:10:59.340000,00:09:42:00:19:91
2010-07-28 11:10:59.980000,00:09:42:00:19:91
2010-07-28 11:11:00.620000,00:09:42:00:19:91
2010-07-28 11:11:01.260000,00:09:42:00:19:91
2010-07-28 11:11:01.900000,00:09:42:00:19:91
2010-07-28 11:11:02.540000,00:09:42:00:19:91
2010-07-28 11:11:03.180000,00:09:42:00:19:91
2010-07-28 11:11:03.820000,00:09:42:00:19:91
2010-07-28 11:11:04.460000,00:09:42:00:19:91
2010-07-28 11:11:05.100000,00:09:42:00:19:91
2010-07-28 11:11:05.740000,00:09:42:00:19:91
2010-07-28 11:11:06.380000,00:09:42:00:19:91
2010-07-28 11:11:07.020000,00:09:42:00:19:91
2010-07-28 11:11:07.660000,00:09:42:00:19:91
2010-07-28 11:11:08.300000,00:09:42:00:19:91
2010-07-28 11:11:08.940000,00:09:42:00:19:91
2010-07-28 11:11:09.580000,00:09:42:00:19:91
2010-07-28 11:11:10.220000,00:09:42:00:19:91
2010-07-28 11:11:10.860000,00:09:42:00:19:91
2010-07-28 11:11:11.500000,00:09:42:00:19:91
2010-07-28 11:11:12.140000,00:09:42:00:19:91
2010-07-28 11:11:12.780000,00:09:42:00:19:91
2010-07-28 11:11:13.420000,00:09:42:00:19:91
2010-07-28 11:11:14.060000,00:09:42:00:19:91
2010-07-28 11:11:14.700000,00:09:42:00:19:91
2010-07-28 11:11:15.340000,00:09:42:00:19:91
2010-07-28 11:11:15.980000,00:09:42:00:19:91
2010-07-28 11:11:16.620000,00:09:42:00:19:91
2010-07-28 11:11:17.260000,00:09:42:00:19:91
2010-07-28 11:11:17.900000,00:09:42:00:19:91
2010-07-28 11:11:18.540000,00:09:42:00:19:91
2010-07-28 11:11:19.180000,00:09:42:00:19:91
2010-07-28 11:11:19.820000,00:09:42:00:19:91
2010-07-28 11:11:20.460000,00:09:42:00:19:91
2010-07-28 11:11:21.100000,00:09:42:00:19:91
2010-07-28 11:11:21.740000,00:09:42:00:19:91
2010-07-28 11:11:22.380000,00:09:42:00:19:91
2010-07-28 11:11:23.020000,00:09:42:00:19:91
2010-07-28 11:11:23.660000,00:09:42:00:19:91
2010-07-28 11:11:24.300000,00:09:42:00:19:91
2010-07-28 11:11:24.940000,00:09:42:00:19:91
2010-07-28 11:11:25.580000,00:09:42:00:19:91
2010-07-28 11:11:26.220000,00:09:42:00:19:91
2010-07-28 11:11:26.860000,00:09:42:00:19:91
2010-07-28 11:11:27.500000,00:09:42:00:19:91
2010-07-28 11:11:28.140000,00:09:42:00:19:91
2010-07-28 11:11:28.780000,00:09:42:00:19:91
2010-07-28 11:11:29.420000,00:09:42:00:19:91
2010-07-28 11:11:30.060000,00:09:42:00:19:91
2010-07-28 11:11:30.700000,00:09:42:00:19:91
2010-07-28 11:11:31.340000,00:09:42:00:19:91
2010-07-28 11:11:31.980000,00:09:42:00:19:91
2010-07-28 11:11:32.620000,00:09:42:00:19:91
2010-07-28 11:11:33.260000,00:09:42:00:19:91
2010-07-28 11:11:33.900000,00:09:42:00:19:91
2010-07-28 11:11:34.540000,00:09:42:00:19:91
2010-07-28 11:11:35.180000,00:09:42:00:19:91
2010-07-28 11:11:35.820000,00:09:42:00:19:91
2010-07-28 11:11:36.460000,00:09:42:00:19:91
2010-07-28 11:11:37.100000,00:09:42:00:19:91
2010-07-28 11:11:37.740000,00:09:42:00:19:91
2010-07-28 11:11:38.380000,00:09:42:00:19:91
2010-07-28 11:11:39.020000,00:09:42:00:19:91
2010-07-28 11:11:39.660000,00:09:42:00:19:91
2010-07-28 11:11:40.300000,00:09:42:00:19:91
2010-07-28 11:11:40.940000,00:09:42:00:19:91
2010-07-28 11:11:41.580000,00:09:42:00:19:91
2010-07-28 11:11:42.220000,00:09:42:00:19:91
2010-07-28 11:11:42.860000,00:09:42:00:19:91
2010-07-28 11:11:43.500000,00:09:42:00:19:91
2010-07-28 11:11:44.140000,00:09:42:00:19:91
2010-07-28 11:11:44.780000,00:09:42:00:19:91
2010-07-28 11:11:45.420000,00:09:42:00:19:91
2010-07-28 11:11:46.060000,00:09:42:00:19:91
2010-07-28 11:11:46.700000,00:09:42:00:19:91
2010-07-28 11:11:47.340000,00:09:42:00:19:91
2010-07-28 11:11:47.980000,00:09:42:00:19:91
2010-07-28 11:11:48.620000,00:09:42:00:19:91
2010-07-28 11:11:49.260000,00:09:42:00:19:91
2010-07-28 11:11:49.900000,00:09:42:00:19:91
2010-07-28 11:11:50.540000,00:09:42:00:19:91
2010-07-28 11:11:51.180000,00:09:42:00:19:91
2010-07-28 11:11:51.820000,00:09:42:00:19:91
2010-07-28 11:11:52.460000,00:09:42:00:19:91
2010-07-28 11:11:53.100000,00:09:42:00:19:91
2010-07-28 11:11:53.740000,00:09:42:00:19:91
2010-07-28 11:11:54.380000,00:09:42:00:19:91
2010-07-28 11:11:55.020000,00:09:42:00:19:91
2010-07-28 11:11:55.660000,00:09:42:00:19:91
2010-07-28 11:11:56.300000,00:09:42:00:19:91
2010-07-28 11:11:56.940000,00:09:42:00:19:91
2010-07-28 11:11:57.580000,00:09:42:00:19:91
2010-07-28 11:11:58.220000,00:09:42:00:19:91
2010-07-28 11:11:58.860000,00:09:42:00:19:91
2010-07-28 11:11:59.500000,00:09:42:00:19:91
2010-07-28 11:12:00.140000,00:09:42:00:19:91
2010-07-28 11:12:00.780000,00:09:42:00:19:91
2010-07-28 11:12:01.420000,00:09:42:00:19:91
2010-07-28 11:12:02.060000,00:09:42:00:19:91
2010-07-28 11:12:02.700000,00:09:42:00:19:91
2010-07-28 11:12:03.340000,00:09:42:00:19:91
2010-07-28 11:12:03.980000,00:09:42:00:19:91
2010-07-28 11:12:04.620000,00:09:42:00:19:91
2010-07-28 11:12:05.260000,00:09:42:00:19:91
2010-07-28 11:12:05.900000,00:09:42:00:19:91
2010-07-28 11:12:06.540000,00:09:42:00:19:91
2010-07-28 11:12:07.180000,00:09:42:00:19:91
2010-07-28 11:12:07.820000,00:09:42:00:19:91
2010-07-28 11:12:08.460000,00:09:42:00:19:91
2010-07-28 11:12:09.100000,00:09:42:00:19:91
2010-07-28 11:12:09.740000,00:09:42:00:19:91
2010-07-28 11:12:10.380000,00:09:42:00:19:91
2010-07-28 11:12:11.020000,00:09:42:00:19:91
2010-07-28 11:12:11.660000,00:09:42:00:19:91
2010-07-28 11:12:12.300000,00:09:42:00:19:91
2010-07-28 11:12:12.940000,00:09:42:00:19:91
2010-07-28 11:12:13.580000,00:09:42:00:19:91
2010-07-28 11:12:14.220000,00:09:42:00:19:91
2010-07-28 11:12:14.860000,00:09:42:00:19:91
2010-07-28 11:12:15.500000,00:09:42:00:19:91
2010-07-28 11:12:16.140000,00:09:42:00:19:91
2010-07-28 11:12:16.780000,00:09:42:00:19:91
2010-07-28 11:12:17.420000,00:09:42:00:19:91
2010-07-28 11:12:18.060000,00:09:42:00:19:91
2010-07-28 11:12:18.700000,00:09:42:00:19:91
2010-07-28 11:12:19.340000,00:09:42:00:19:91
2010-07-28 11:12:19.980000,00:09:42:00:19:91
2010-07-28 11:12:20.620000,00:09:42:00:19:91
2010-07-28 11:12:21.260000,00:09:42:00:19:91
2010-07-28 11:12:21.900000,00:09:42:00:19:91
2010-07-28 11:12:22.540000,00:09:42:00:19:91
2010-07-28 11:12:23.180000,00:09:42:00:19:91
2010-07-28 11:12:23.820000,00:09:42:00:19:91
2010-07-28 11:12:24.460000,00:09:42:00:19:91
2010-07-28 11:12:25.100000,00:09:42:00:19:91
2010-07-28 11:12:25.740000,00:09:42:00:19:91
2010-07-28 11:12:26.380000,00:09:42:00:19:91
2010-07-28 11:12:27.020000,00:09:42:00:19:91
2010-07-28 11:12:27.660000,00:09:42:00:19:91
2010-07-28 11:12:28.300000,00:09:42:00:19:91
2010-07-28 11:12:28.940000,00:09:42:00:19:91
2010-07-28 11:12:29.580000,00:09:42:00:19:91
2010-07-28 11:12:30.220000,00:09:42:00:19:91
2010-07-28 11:12:30.860000,00:09:42:00:19:91
2010-07-28 11:12:31.500000,00:09:42:00:19:91
2010-07-28 11:12:32.140000,00:09:42:00:19:91
2010-07-28 11:12:32.780000,00:09:42:00:19:91
2010-07-28 11:12:33.420000,00:09:42:00:19:91
2010-07-28 11:12:34.060000,00:09:42:00:19:91
2010-07-28 11:12:34.700000,00:09:42:00:19:91
2010-07-28 11:12:35.340000,00:09:42:00:19:91
2010-07-28 11:12:35.980000,00:09:42:00:19:91
2010-07-28 11:12:36.620000,00:09:42:00:19:91
2010-07-28 11:12:37.260000,00:09:42:00:19:91
2010-07-28 11:12:37.900000,00:09:42:00:19:91
2010-07-28 11:12:38.540000,00:09:42:00:19:91
2010-07-28 11:12:39.180000,00:09:42:00:19:91
2010-07-28 11:12:39.820000,00:09:42:00:19:91
2010-07-28 11:12:40.460000,00:09:42:00:19:91
2010-07-28 11:12:41.100000,00:09:42:00:19:91
2010-07-28 11:12:41.740000,00:09:42:00:19:91
2010-07-28 11:12:42.380000,00:09:42:00:19:91
2010-07-28 11:12:43.020000,00:09:42:00:19:91
2010-07-28 11:12:43.660000,00:09:42:00:19:91
2010-07-28 11:12:44.300000,00:09:42:00:19:91
2010-07-28 11:12:44.940000,00:09:42:00:19:91
2010-07-28 11:12:45.580000,00:09:42:00:19:91
2010-07-28 11:12:46.220000,00:09:42:00:19:91
2010-07-28 11:12:46.860000,00:09:42:00:19:91
2010-07-28 11:12:47.500000,00:09:42:00:19:91
2010-07-28 11:12:48.140000,00:09:42:00:19:91
2010-07-28 11:12:48.780000,00:09:42:00:19:91
2010-07-28 11:12:49.420000,00:09:42:00:19:91
2010-07-28 11:12:50.060000,00:09:42:00:19:91
2010-07-28 11:12:50.700000,00:09:42:00:19:91
2010-07-28 11:12:51.340000,00:09:42:00:19:91
2010-07-28 11:12:51.980000,00:09:42:00:19:91
2010-07-28 11:12:52.620000,00:09:42:00:19:91
2010-07-28 11:12:53.260000,00:09:42:00:19:91
2010-07-28 11:12:53.900000,00:09:42:00:19:91
2010-07-28 11:12:54.540000,00:09:42:00:19:91
2010-07-28 11:12:55.180000,00:09:42:00:19:91
2010-07-28 11:12:55.820000,00:09:42:00:19:91
2010-07-28 11:12:56.460000,00:09:42:00:19:91
2010-07-28 11:12:57.100000,00:09:42:00:19:91
2010-07-28 11:12:57.740000,00:09:42:00:19:91
2010-07-28 11:12:58.380000,00:09:42:00:19:91
2010-07-28 11:12:59.020000,00:09:42:00:19:91
2010-07-28 11:12:59.660000,00:09:42:00:19:91
2010-07-28 11:13:00.300000,00:09:42:00:19:91
2010-07-28 11:13:00.940000,00:09:42:00:19:91
2010-07-28 11:13:01.580000,00:09:42:00:19:91
2010-07-28 11:13:02.220000,00:09:42:00:19:91
2010-07-28 11:13:02.860000,00:09:42:00:19:91
2010-07-28 11:13:03.500000,00:09:42:00:19:91
2010-07-28 11:13:04.140000,00:09:42:00:19:91
2010-07-28 11:13:04.780000,00:09:42:00:19:91
2010-07-28 11:13:05.420000,00:09:42:00:19:91
2010-07-28 11:13:06.060000,00:09:42:00:19:91
2010-07-28 11:13:06.700000,00:09:42:00:19:91
2010-07-28 11:13:07.340000,00:09:42:00:19:91
2010-07-28 11:13:07.980000,00:09:42:00:19:91
2010-07-28 11:13:08.620000,00:09:42:00:19:91
2010-07-28 11:13:09.260000,00:09:42:00:19:91
2010-07-28 11:13:09.900000,00:09:42:00:19:91
2010-07-28 11:13:10.540000,00:09:42:00:19:91
2010-07-28 11:13:11.180000,00:09:42:00:19:91
2010-07-28 11:13:11.820000,00:09:42:00:19:91
2010-07-28 11:13:12.460000,00:09:42:00:19:91
2010-07-28 11:13:13.100000,00:09:42:00:19:91
2010-07-28 11:13:13.740000,00:09:42:00:19:91
2010-07-28 11:13:14.380000,00:09:42:00:19:91
2010-07-28 11:13:15.020000,00:09:42:00:19:91
2010-07-28 11:13:15.660000,00:09:42:00:19:91
2010-07-28 11:13:16.300000,00:09:42:00:19:91
2010-07-28 11:13:16.940000,00:09:42:00:19:91
2010-07-28 11:13:17.580000,00:09:42:00:19:91
2010-07-28 11:13:18.220000,00:09:42:00:19:91
2010-07-28 11:13:18.860000,00:09:42:00:19:91
2010-07-28 11:13:19.500000,00:09:42:00:19:91
2010-07-28 11:13:20.140000,00:09:42:00:19:91
2010-07-28 11:13:20.780000,00:09:42:00:19:91
2010-07-28 11:13:21.420000,00:09:42:00:19:91
2010-07-28 11:13:22.060000,00:09:42:00:19:91
2010-07-28 11:13:22.700000,00:09:42:00:19:91
2010-07-28 11:13:23.340000,00:09:42:00:19:91
2010-07-28 11:13:23.980000,00:09:42:00:19:91
2010-07-28 11:13:24.620000,00:09:42:00:19:91
2010-07-28 11:13:25.260000,00:09:42:00:19:91
2010-07-28 11:13:25.900000,00:09:42:00:19:91
2010-07-28 11:13:26.540000,00:09:42:00:19:91
2010-07-28 11:13:27.180000,00:09:42:00:19:91
2010-07-28 11:13:27.820000,00:09:42:00:19:91
2010-07-28 11:13:28.460000,00:09:42:00:19:91
2010-07-28 11:13:29.100000,00:09:42:00:19:91
2010-07-28 11:13:29.740000,00:09:42:00:19:91
2010-07-28 11:13:30.380000,00:09:42:00:19:91
2010-07-28 11:13:31.020000,00:09:42:00:19:91
2010-07-28 11:13:31.660000,00:09:42:00:19:91
2010-07-28 11:13:32.300000,00:09:42:00:19:91
2010-07-28 11:13:32.940000,00:09:42:00:19:91
2010-07-28 11:13:33.580000,00:09:42:00:19:91
2010-07-28 11:13:34.220000,00:09:42:00:19:91
2010-07-28 11:13:34.860000,00:09:42:00:19:91
2010-07-28 11:13:35.500000,00:09:42:00:19:91
