@relation 1811teachset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-169,106,986,24,-93,45,LRollR
-169,100,986,24,-61,90,LRollR
-168,103,983,24,-61,135,LRollR
-169,102,983,7,-44,135,LRollR
-168,103,990,7,-61,135,LRollR
-159,105,995,7,-61,181,LRollR
-160,99,995,7,-61,135,LRollR
-151,94,998,7,-61,135,LRollR
-139,94,999,-8,-77,135,LRollR
-126,94,1005,-8,-77,135,LRollR
-120,87,1005,-25,-93,90,LRollR
-117,85,1011,-25,-93,135,LRollR
-103,78,1019,-25,-110,135,LRollR
-85,73,1028,-41,-110,181,LRollR
-75,67,1047,-58,-126,135,LRollR
-67,57,1061,-74,-142,135,LRollR
-31,42,1077,-90,-175,135,LRollR
14,36,1083,-90,-208,90,LRollR
60,25,1097,-123,-224,181,LRollR
111,22,1112,-107,-224,135,LRollR
-54,651,479,40,-175,226,Right
-63,664,518,-8,-175,181,Right
-78,667,539,-41,-159,181,Right
-66,678,567,-74,-142,135,Right
-51,685,588,-90,-110,90,Right
-49,690,624,-90,-77,90,Right
-55,690,645,-90,-61,45,Right
-57,697,674,-90,-28,45,Right
-66,708,695,-74,-12,90,Right
-70,711,716,-41,20,90,Right
-76,712,729,-25,20,135,Right
-57,715,729,-25,20,181,Right
-43,720,735,-8,36,90,Right
-36,730,753,7,36,90,Right
-46,724,758,24,36,45,Right
-48,732,767,40,36,90,Right
-49,730,765,57,36,90,Right
-42,742,753,57,20,90,Right
-33,750,746,73,4,90,Right
-30,747,747,73,-12,90,Right
-18,747,749,90,-12,90,Right
-7,741,747,90,-12,45,Right
-1,745,741,90,-12,135,Right
3,745,741,90,4,135,Right
0,741,731,90,-12,135,Right
-4,739,726,106,4,135,Right
-18,733,716,73,-28,135,Right
-13,730,710,90,-28,90,Right
-22,730,713,73,-61,45,Right
-19,726,707,90,-44,181,Right
-6,714,705,73,-61,45,Right
-1,717,701,57,-61,135,Right
-3,717,693,73,-44,90,Right
0,712,699,57,-44,90,Right
-12,709,695,57,-44,90,Right
-22,708,687,40,-44,90,Right
-36,702,692,40,-44,90,Right
-48,706,687,40,-61,90,Right
-45,706,695,7,-93,90,Right
-37,699,696,24,-93,90,Right
-31,700,698,24,-93,45,Right
-28,700,701,7,-93,45,Right
-34,702,699,24,-77,45,Right
-34,696,698,24,-61,45,Right
-31,696,695,24,-44,90,Right
-31,694,693,24,-28,90,Right
-42,706,693,7,-28,90,Right
-46,694,711,7,-44,135,Right
-48,693,710,24,-44,90,Right
-33,703,707,7,-44,90,Right
-21,706,698,7,-44,90,Right
-24,708,693,24,-28,135,Right
-22,706,686,7,-28,45,Right
-18,706,689,7,-12,45,Right
-27,705,692,-8,4,135,Right
-30,706,692,-8,-12,90,Right
-30,708,693,-8,-12,45,Right
-30,706,695,-25,-12,90,Right
-37,705,692,-41,-12,135,Right
-37,708,686,-41,-28,45,Right
-36,702,684,-58,-28,45,Right
-30,699,686,-58,-28,0,Right
-28,691,686,-74,-12,45,Right
-28,693,684,-90,-12,45,Right
-21,688,674,-123,-12,90,Right
-24,690,668,-123,4,45,Right
-18,685,653,-140,20,45,Right
-28,678,648,-189,4,90,Right
-30,678,648,-189,20,0,Right
-37,663,659,-222,4,0,Right
-51,649,662,-255,-12,45,Right
-46,642,663,-272,-12,0,Right
-40,636,668,-305,-12,-45,Right
-39,627,668,-321,-12,-45,Right
-34,624,656,-371,-12,-45,Right
-28,619,638,-387,20,-90,Right
-13,618,623,-420,36,-135,Right
-15,610,633,-486,36,-135,Right
-52,588,645,-502,52,-90,Right
-67,570,671,-568,20,-90,Right
-79,559,695,-568,20,-135,Right
-99,546,708,-618,-28,-181,Right
-93,538,714,-634,-28,-135,Right
-79,532,708,-634,-12,-135,Right
-57,525,710,-700,-44,-181,Right
-39,522,720,-733,-28,-181,Right
-39,505,741,-749,4,-226,Right
-82,490,795,-766,4,-226,Right
-145,472,830,-782,-12,-226,Right
-142,459,834,-733,4,-135,Right
-114,465,830,-782,-61,-181,Right
-91,466,816,-782,-61,-135,Right
-88,457,822,-815,-93,-271,Right
-79,439,840,-815,-77,-271,Right
-69,421,899,-815,-44,-226,Right
-126,388,944,-832,-77,-271,Right
-154,370,960,-799,-77,-226,Right
-165,364,1001,-782,-126,-181,Right
-178,345,1010,-766,-159,-226,Right
-160,334,1019,-766,-191,-271,Right
-159,327,1070,-733,-175,-181,Right
-184,298,1109,-700,-175,-226,Right
-201,282,1133,-667,-208,-271,Right
-199,268,1164,-618,-175,-135,Right
-211,250,1176,-568,-175,-135,Right
-223,240,1173,-519,-191,-271,Right
-205,234,1190,-469,-175,-90,Right
-211,222,1211,-404,-159,-181,Right
-210,205,1215,-354,-142,-45,Right
-192,208,1208,-305,-110,-181,Right
-193,216,1215,-255,-93,0,Right
-210,210,1203,-206,-93,-135,Right
-204,208,1184,-156,-77,45,Right
-183,217,1163,-123,-61,45,Right
-177,222,1146,-74,-61,45,Right
-180,223,1131,-41,-44,0,Right
-175,225,1119,-8,-44,0,Right
-165,231,1103,7,-28,135,Right
-154,237,1089,40,-12,45,Right
-156,252,1076,90,20,90,Right
-148,255,1052,90,4,45,Right
-142,252,1037,90,4,45,Right
-145,256,1025,90,4,135,Right
-151,249,1011,90,-12,135,Right
-157,243,1010,106,-28,90,Right
-151,234,1002,106,-44,135,Right
-139,235,995,106,-44,90,Right
-133,237,989,90,-44,135,Right
-135,238,981,106,-44,90,Right
-138,231,978,106,-44,90,Right
-144,228,981,106,-28,90,Right
-150,223,975,90,-28,90,Right
-154,225,972,106,-44,90,Right
-151,219,963,106,-44,90,Right
-147,223,960,90,-44,90,Right
-142,226,960,90,-44,135,Right
-147,229,959,73,-44,135,Right
-141,232,959,90,-28,90,Right
-142,235,965,90,-28,90,Right
-145,232,962,73,-28,135,Right
-154,226,965,73,-28,90,Right
-150,229,962,57,-28,135,Right
-148,235,968,57,-28,135,Right
-159,234,968,57,-44,45,Right
-163,237,978,57,-44,90,Right
-159,232,978,57,-77,90,Right
-147,234,977,57,-77,45,Right
-141,238,980,57,-61,90,Right
-144,235,980,57,-44,45,Right
-141,240,987,57,-44,90,Right
-148,246,996,57,-28,90,Right
-159,237,993,73,-12,45,Right
-163,237,998,57,-28,90,Right
-171,238,995,73,-28,45,Right
-166,238,993,57,-28,90,Right
-163,243,995,73,-28,90,Right
-172,244,999,73,-44,90,Right
-166,238,995,73,-44,45,Right
-156,238,993,73,-44,45,Right
-153,243,999,73,-44,135,Right
-153,234,993,73,-44,90,Right
-153,237,990,90,-28,90,Right
-153,243,995,73,-12,135,Right
-160,243,987,57,-28,90,Right
-168,240,987,73,-12,45,Right
-177,238,990,57,-44,45,Right
-175,243,989,90,-44,90,Right
-169,231,989,57,-77,45,Right
-163,234,986,73,-77,90,Right
-148,237,981,57,-77,45,Right
-142,240,980,73,-44,135,Right
-144,244,981,57,-44,45,Right
-156,238,980,57,-44,45,Right
-162,243,981,57,-44,45,Right
-168,244,983,73,-28,90,Right
-172,238,984,57,-61,45,Right
-168,240,981,73,-61,90,Right
-169,243,977,57,-93,45,Right
-160,238,980,73,-77,90,Right
-160,238,981,57,-93,0,Right
-156,238,987,57,-77,45,Right
-154,234,986,73,-44,90,Right
-156,244,983,73,-44,90,Right
-150,247,978,73,-44,90,Right
-156,244,977,73,-28,90,Right
-159,240,977,57,-28,135,Right
-165,237,983,73,-44,90,Right
-169,247,981,57,-44,135,Right
-159,240,981,57,-61,90,Right
-160,243,983,57,-77,45,Right
-151,240,983,57,-77,135,Right
-151,237,980,73,-77,45,Right
-153,234,986,57,-77,135,Right
-159,231,989,73,-61,45,Right
-168,234,990,57,-61,90,Right
-163,232,987,73,-44,45,Right
-168,232,989,73,-44,90,Right
-168,238,990,73,-28,45,Right
-172,238,993,73,-44,90,Right
-172,243,983,73,-44,90,Right
-171,243,978,73,-28,90,Right
-169,246,981,73,-44,135,Right
-165,244,978,57,-44,135,Right
-163,247,978,73,-44,135,Right
-162,249,980,73,-44,135,Right
-162,249,978,57,-44,135,Right
-163,246,977,73,-61,135,Right
-153,247,977,57,-77,90,Right
-150,243,981,57,-77,90,Right
-147,240,981,57,-77,135,Right
-147,244,983,57,-61,135,Right
-153,237,980,57,-44,135,Right
-151,237,987,57,-61,135,Right
-151,238,984,57,-44,90,Right
-150,235,989,73,-44,90,Right
-145,238,990,73,-61,90,Right
-153,235,989,57,-61,135,Right
-141,229,986,73,-61,90,Right
-142,229,986,73,-44,90,Right
-147,235,984,57,-61,45,Right
-148,237,980,57,-61,45,Right
-145,238,980,57,-44,45,Right
-153,244,983,57,-44,90,Right
-145,243,986,57,-61,90,Right
-151,238,984,57,-44,90,Right
-151,234,981,57,-61,90,Right
-153,235,983,73,-44,90,Right
-151,237,980,57,-61,90,Right
-148,235,981,73,-44,135,Right
-148,237,983,57,-77,135,Right
-148,240,983,57,-61,90,Right
-147,235,995,57,-44,90,Right
-156,229,998,57,-61,90,Right
-160,232,999,57,-61,90,Right
-160,229,999,57,-77,90,Right
-163,229,995,57,-61,90,Right
-165,229,990,57,-61,90,Right
-163,240,987,57,-61,90,Right
-153,244,984,57,-61,135,Right
-159,243,984,57,-44,135,Right
-157,243,986,73,-44,90,Right
-166,235,989,73,-28,135,Right
-168,235,989,57,-44,135,Right
-165,237,990,73,-28,135,Right
-169,231,984,57,-61,135,Right
-168,237,986,73,-61,135,Right
-150,237,981,40,-77,45,Right
-147,246,986,40,-77,45,Right
-150,237,983,57,-77,45,Right
-136,240,989,73,-44,90,Right
-136,235,984,73,-28,90,Right
-138,235,983,90,-28,90,Right
-142,231,978,90,-28,90,Right
-142,238,975,73,-44,135,Right
-147,243,972,73,-61,135,Right
-148,243,977,57,-61,90,Right
-139,243,981,73,-61,90,Right
-144,237,980,57,-61,90,Right
-139,234,984,57,-61,90,Right
-148,229,981,73,-44,90,Right
-148,229,983,40,-77,45,Right
-151,229,987,73,-44,90,Right
-156,235,987,57,-61,45,Right
-156,234,989,57,-44,90,Right
-154,237,989,57,-44,90,Right
-154,234,990,57,-44,90,Right
-156,234,989,57,-61,135,Right
-162,229,987,57,-61,90,Right
-166,234,989,57,-44,90,Right
-165,228,995,57,-61,90,Right
-166,225,993,57,-77,90,Right
-162,225,996,73,-61,135,Right
-162,229,989,57,-61,90,Right
-162,229,989,57,-61,135,Right
-163,232,990,57,-61,226,Right
-175,228,996,57,-44,226,Right
-181,229,990,57,-61,181,Right
-181,229,986,40,-77,181,Right
-181,237,981,73,-61,181,Right
-175,243,983,40,-93,135,Right
-175,243,984,57,-77,181,Right
-174,240,986,57,-77,226,Right
-177,238,989,40,-93,135,Right
-178,234,986,40,-93,316,Right
-183,235,993,24,-93,316,Right
-186,223,990,24,-110,226,Right
-193,216,999,24,-126,226,Right
-186,211,1001,24,-126,226,Right
-166,217,1008,57,-93,271,Right
-165,216,1017,57,-126,226,Right
-168,208,1028,73,-93,271,Right
-162,205,1029,57,-110,271,Right
-153,204,1032,73,-93,316,Right
-123,204,1035,90,-93,316,Right
-99,202,1043,90,-77,362,Right
-93,190,1055,90,-61,407,Right
-34,175,1082,106,-44,362,Right
72,157,1128,139,-12,362,Right
254,126,1221,189,52,271,Right
531,75,1355,254,101,181,Right
-175,312,830,40,36,271,Right
-181,315,849,73,69,271,Right
-195,313,852,106,52,226,Right
-180,322,854,123,52,226,Right
-168,337,866,123,52,226,Right
-157,352,879,123,69,181,Right
-156,367,897,123,85,181,Right
-174,378,917,139,118,181,Right
-189,376,935,123,118,135,Right
-192,372,948,123,134,181,Right
-202,369,960,90,118,135,Right
-217,360,965,106,134,181,Right
-226,355,983,57,69,181,Right
-225,343,983,57,85,271,Right
-205,337,993,40,52,226,Right
-196,342,1002,40,52,271,Right
-202,331,1007,24,52,362,Right
-178,327,1007,24,52,271,Right
-192,330,1004,24,52,362,Right
-204,322,1002,40,69,316,Right
-199,319,995,24,52,316,Right
-187,319,989,40,69,362,Right
-171,316,995,24,69,362,Right
-177,312,996,24,69,362,Right
-180,303,990,24,101,452,Right
-159,300,996,24,101,452,Right
-172,292,998,24,101,407,Right
-187,276,980,7,118,543,Right
-201,267,965,24,134,497,Right
-222,268,962,-8,134,497,Right
-268,265,951,7,167,543,Right
-271,253,962,-8,167,543,Right
-232,262,972,-25,150,497,Right
-222,274,974,-8,183,588,Right
-238,280,972,-8,183,497,Right
-270,279,960,-25,216,724,Right
-282,282,932,-41,216,633,Right
-270,294,911,-25,232,588,Right
-268,312,911,-41,232,633,Right
-280,313,908,-58,232,633,Right
-286,318,908,-74,216,724,Right
-307,325,897,-90,199,724,Right
-316,327,897,-107,167,724,Right
-268,322,921,-123,118,724,Right
-189,319,944,-123,101,724,Right
-151,325,954,-107,118,724,Right
-169,333,956,-107,150,724,Right
-205,333,939,-107,167,724,Right
-214,333,923,-90,167,724,Right
-228,334,921,-90,150,678,Right
-223,328,920,-107,134,678,Right
-174,330,942,-90,101,633,Right
-159,337,962,-107,85,633,Right
-177,330,963,-90,85,633,Right
-201,322,962,-90,101,678,Right
-205,315,966,-90,101,633,Right
-178,310,987,-90,118,633,Right
-163,306,998,-90,118,633,Right
-160,304,1016,-90,150,678,Right
-135,312,1022,-90,150,678,Right
-118,318,1019,-90,150,633,Right
-97,321,1008,-74,150,633,Right
-87,313,1002,-74,167,633,Right
-96,307,987,-58,150,588,Right
-106,295,981,-58,150,588,Right
-123,288,978,-58,134,543,Right
-106,273,981,-58,101,497,Right
-73,271,984,-58,85,497,Right
-48,270,987,-41,85,452,Right
-57,276,986,-41,85,407,Right
-81,274,986,-25,101,407,Right
-105,262,978,-25,101,362,Right
-115,267,977,-25,85,362,Right
-136,271,969,-25,69,316,Right
-157,271,963,-8,36,271,Right
-171,274,962,-25,-12,226,Right
-174,268,968,-25,-44,226,Right
-165,268,984,-41,-77,226,Right
-169,264,987,-41,-77,135,Right
-168,259,995,-25,-77,226,Right
-174,255,995,-8,-61,226,Right
-175,252,987,-8,-44,226,Right
-171,256,987,7,-12,226,Right
-171,264,983,24,4,271,Right
-181,265,977,7,4,226,Right
-193,270,977,7,-12,226,Right
-189,270,987,7,-12,181,Right
-180,267,986,7,-44,181,Right
-178,270,983,7,-44,181,Right
-180,268,977,24,-61,181,Right
-172,271,974,24,-61,90,Right
-165,273,972,24,-61,90,Right
-171,274,972,24,-61,90,Right
-184,276,977,24,-61,135,Right
-174,270,984,24,-61,90,Right
-181,276,980,24,-61,135,Right
-181,276,980,40,-61,90,Right
-189,277,975,24,-77,90,Right
-187,270,972,40,-61,135,Right
-187,277,969,24,-93,45,Right
-189,271,972,40,-77,90,Right
-198,273,968,40,-93,45,Right
-196,276,972,40,-77,90,Right
-189,273,977,40,-77,45,Right
-183,271,974,40,-77,135,Right
-187,267,980,57,-44,90,Right
-201,264,983,57,-44,90,Right
-214,264,987,57,-44,90,Right
-225,259,984,57,-61,135,Right
-225,262,983,57,-77,90,Right
-222,268,978,73,-77,135,Right
-216,267,974,40,-93,90,Right
-211,276,969,73,-77,135,Right
-195,279,977,73,-61,135,Right
-196,276,978,73,-28,135,Right
-204,273,981,73,-12,135,Right
-201,274,977,73,4,135,Right
-211,280,966,73,4,181,Right
-204,288,963,90,4,181,Right
-211,289,954,73,-12,135,Right
-214,289,953,73,-28,181,Right
-210,288,957,73,-44,181,Right
-202,282,960,73,-61,135,Right
-196,280,966,73,-61,135,Right
-190,273,965,57,-61,135,Right
-181,274,962,73,-44,226,Right
-183,276,963,73,-44,135,Right
-187,276,963,73,-28,181,Right
-195,276,963,57,-44,226,Right
-193,282,963,57,-44,181,Right
-195,282,968,57,-44,181,Right
-195,277,977,40,-61,90,Right
-193,270,978,57,-61,181,Right
-193,270,978,40,-93,135,Right
-198,271,980,57,-61,181,Right
-184,271,972,57,-77,90,Right
-186,271,969,57,-61,135,Right
-186,271,972,73,-44,135,Right
-190,276,977,40,-61,135,Right
-189,274,974,73,-44,135,Right
-175,280,966,57,-61,135,Right
-175,285,966,57,-61,45,Right
-186,282,966,57,-28,90,Right
-190,280,966,73,-28,90,Right
-178,280,959,73,-44,90,Right
-178,277,965,73,-44,90,Right
-187,279,966,57,-44,90,Right
-189,271,966,57,-61,135,Right
-175,279,965,57,-61,90,Right
-165,280,960,73,-61,90,Right
-169,280,960,73,-61,90,Right
-168,277,959,73,-44,90,Right
-168,280,957,73,-28,90,Right
-174,280,962,57,-28,90,Right
-184,279,962,57,-28,90,Right
-174,277,963,57,-44,90,Right
-178,276,962,57,-44,90,Right
-190,276,972,57,-61,90,Right
-204,273,974,57,-77,90,Right
-195,265,968,57,-93,45,Right
-189,274,969,40,-93,45,Right
-192,277,966,57,-93,90,Right
-193,271,969,57,-93,90,Right
-187,267,978,57,-77,90,Right
-195,265,981,57,-61,90,Right
-195,268,978,57,-44,90,Right
-201,267,978,73,-44,90,Right
-205,270,978,73,-44,90,Right
-207,273,974,73,-61,90,Right
-208,268,977,73,-61,135,Right
-207,268,981,57,-61,181,Right
-213,271,983,73,-61,135,Right
-222,268,989,73,-77,181,Right
-228,265,986,57,-93,135,Right
-217,265,983,57,-93,135,Right
-205,270,974,73,-93,135,Right
-207,273,978,73,-77,135,Right
-217,273,980,73,-61,135,Right
-210,267,984,73,-44,181,Right
-211,268,995,106,-12,135,Right
-232,268,1008,106,-12,181,Right
-259,270,1011,123,4,226,Right
-258,274,1007,106,-12,226,Right
-258,277,1011,139,-28,271,Right
-291,271,1016,139,-44,316,Right
-304,271,1014,156,-77,316,Right
-289,273,1011,156,-126,316,Right
-276,282,987,156,-110,407,Right
-258,286,974,156,-110,452,Right
-249,292,959,156,-77,497,Right
-252,288,953,123,-44,407,Right
-256,288,959,139,20,452,Right
-277,283,954,139,36,588,Right
-288,286,948,123,52,588,Right
-292,286,942,123,52,633,Right
-283,285,945,123,52,633,Right
-259,283,957,106,36,678,Right
-222,286,959,106,52,724,Right
-168,285,956,106,69,724,Right
-93,289,960,123,134,769,Right
-502,370,812,7,134,45,Right
-411,390,866,-41,69,45,Right
-357,399,920,-90,4,90,Right
-315,385,981,-123,-61,45,Right
-255,364,1001,-107,-61,181,Right
-196,357,1023,-107,-77,135,Right
-138,357,1031,-90,-93,45,Right
-96,363,1041,-74,-77,226,Right
-73,366,1043,-74,-61,181,Right
-60,358,1038,-58,-44,181,Right
-60,346,1032,-41,-28,181,Right
-60,336,1025,7,20,181,Right
-69,325,1008,24,36,181,Right
-88,313,999,40,36,181,Right
-112,312,983,40,4,135,Right
-129,300,972,57,4,135,Right
-145,297,972,57,-28,135,Right
-157,297,966,57,-44,135,Right
-157,301,959,57,-61,135,Right
-159,306,960,40,-77,135,Right
-159,309,957,57,-77,135,Right
-156,307,963,40,-77,135,Right
-163,313,968,40,-44,135,Right
-159,310,981,40,-28,181,Right
-171,304,987,40,-12,135,Right
-193,303,995,40,-12,181,Right
-198,294,996,57,4,181,Right
-201,294,998,57,-12,181,Right
-216,297,998,57,-12,181,Right
-222,292,993,73,-12,181,Right
-228,297,984,73,-12,226,Right
-223,300,990,90,-12,226,Right
-214,306,987,90,-12,271,Right
-207,307,993,106,4,271,Right
-210,313,990,106,20,316,Right
-211,316,986,123,36,271,Right
-210,324,981,123,36,362,Right
-219,327,975,139,52,316,Right
-226,327,972,139,52,407,Right
-225,325,968,139,52,407,Right
-213,328,972,139,36,407,Right
-222,321,968,139,52,452,Right
-220,322,959,123,52,497,Right
-201,327,959,139,69,497,Right
-202,331,951,123,85,497,Right
-210,327,956,123,85,543,Right
-214,324,953,123,85,497,Right
-216,325,959,123,101,543,Right
-214,325,960,123,85,543,Right
-220,325,956,123,85,543,Right
-204,322,947,123,85,543,Right
-168,325,947,106,85,588,Right
-148,331,954,123,118,588,Right
-165,337,951,123,150,633,Right
-153,348,936,106,150,633,Right
-159,349,929,123,167,678,Right
-163,346,927,123,167,724,Right
-139,346,935,106,150,678,Right
-135,348,935,90,134,633,Right
-117,354,939,73,118,588,Right
-109,355,938,73,101,543,Right
-112,357,927,57,101,543,Right
-115,355,915,57,85,588,Right
-115,352,926,40,85,543,Right
-85,336,933,40,85,543,Right
-51,345,936,40,85,588,Right
-55,354,933,40,101,543,Right
-70,351,933,24,101,543,Right
-78,355,918,40,101,497,Right
-88,354,917,7,85,452,Right
-97,351,906,7,85,452,Right
-105,349,912,-8,36,407,Right
-109,349,920,-8,36,452,Right
-97,352,924,7,4,362,Right
-69,357,933,-8,4,452,Right
-64,361,938,-8,36,407,Right
-76,361,939,-25,52,452,Right
-90,363,933,-8,85,407,Right
-103,363,938,-25,69,407,Right
-118,354,939,-8,85,362,Right
-114,351,939,-41,52,362,Right
-111,357,938,-25,52,362,Right
-108,352,942,-41,20,316,Right
-100,354,945,-25,36,362,Right
-97,351,948,-41,20,316,Right
-106,348,953,-25,36,316,Right
-97,346,953,-25,20,316,Right
-84,342,963,-25,20,271,Right
-93,337,962,-25,20,271,Right
-96,340,962,-25,20,226,Right
-88,340,962,-25,4,226,Right
-93,337,963,-25,4,226,Right
-99,333,972,-8,4,181,Right
-105,327,978,-25,-12,181,Right
-105,322,986,-8,-28,181,Right
-96,322,986,7,-28,226,Right
-87,327,981,24,-12,135,Right
-88,325,978,24,-12,135,Right
-99,331,977,-8,-12,271,Right
-103,328,974,7,-12,226,Right
-111,334,980,7,-12,226,Right
-115,328,984,57,4,181,Right
-138,325,986,7,-44,135,Right
-144,324,981,24,-44,135,Right
-127,331,972,40,-77,135,Right
-123,331,968,40,-93,45,Right
-121,327,960,40,-77,135,Right
-129,333,959,40,-77,45,Right
-120,334,959,40,-61,90,Right
-123,331,954,40,-44,45,Right
-129,327,960,24,-44,45,Right
-133,334,956,57,-12,90,Right
-148,333,962,40,-28,45,Right
-154,333,956,57,-28,45,Right
-159,327,960,57,-28,90,Right
-157,331,959,57,-61,90,Right
-148,330,956,57,-61,135,Right
-139,333,956,57,-61,90,Right
-127,330,953,57,-44,135,Right
-118,334,953,57,-28,90,Right
-138,328,956,57,-12,90,Right
-151,328,954,57,-12,135,Right
-153,336,954,57,-12,90,Right
-148,333,959,57,-12,90,Right
-147,333,959,57,-28,135,Right
-144,336,959,57,-28,135,Right
-142,333,959,57,-28,90,Right
-142,327,956,57,-28,90,Right
-144,333,954,57,-28,90,Right
-139,330,956,57,-28,90,Right
-141,328,959,57,-44,90,Right
-145,325,963,57,-44,90,Right
-142,325,969,57,-44,90,Right
-135,327,965,57,-28,90,Right
-141,324,960,57,-28,90,Right
-142,324,956,57,-28,135,Right
-150,321,957,73,-28,45,Right
-153,325,954,57,-28,135,Right
-145,322,966,73,-28,135,Right
-153,322,969,73,-28,135,Right
-151,321,968,73,-44,135,Right
-142,328,972,73,-44,135,Right
-145,324,969,57,-44,181,Right
-147,322,968,73,-44,135,Right
-145,315,968,57,-44,135,Right
-151,325,968,73,-44,135,Right
-148,322,963,73,-61,90,Right
-148,330,960,73,-44,90,Right
-145,327,957,90,-28,45,Right
-142,330,963,73,-28,90,Right
-154,325,965,73,-28,45,Right
-154,327,962,90,-28,90,Right
-145,325,960,106,-44,90,Right
-150,328,962,90,-28,135,Right
-157,325,959,90,-44,135,Right
-151,331,963,90,-61,90,Right
-156,325,962,106,-61,135,Right
-150,327,962,90,-61,135,Right
-132,333,956,73,-61,181,Right
-130,331,954,90,-44,181,Right
-127,333,954,90,-44,45,Right
-132,331,956,73,-28,45,Right
-135,331,953,73,-28,135,Right
-145,337,956,73,-28,135,Right
-144,334,944,73,-44,135,Right
-142,334,947,73,-44,90,Right
-151,331,948,57,-77,135,Right
-147,325,956,57,-77,90,Right
-144,327,957,57,-93,90,Right
-148,324,969,73,-93,90,Right
-157,324,965,73,-93,90,Right
-145,324,966,73,-93,90,Right
-148,321,969,73,-77,90,Right
-151,327,972,73,-61,90,Right
-156,325,974,90,-61,90,Right
-169,325,975,73,-61,181,Right
-177,322,977,90,-44,135,Right
-178,328,978,90,-61,135,Right
-190,333,975,90,-61,181,Right
-201,331,978,106,-61,135,Right
-216,334,977,90,-93,226,Right
-228,336,978,123,-77,226,Right
-234,333,984,123,-93,226,Right
-252,330,984,106,-126,226,Right
-237,330,975,123,-126,271,Right
-216,331,965,123,-93,362,Right
-192,345,953,123,-93,271,Right
-159,346,942,123,-44,362,Right
-144,358,929,123,-12,362,Right
-135,361,921,123,52,407,Right
-132,358,923,123,85,407,Right
-118,357,918,106,85,407,Right
-97,343,932,106,69,407,Right
-84,334,938,73,20,452,Right
-63,324,945,73,-44,362,Right
-10,315,975,73,-93,407,Right
56,301,1007,73,-175,271,Right
146,292,1040,90,-208,226,Right
303,274,1088,106,-224,226,Right
488,267,1124,156,-224,0,Right
-129,244,960,-8,4,181,Right
-139,247,969,-25,-12,226,Right
-142,240,981,-25,-28,181,Right
-135,259,989,-25,-61,181,Right
-132,265,1001,-41,-93,181,Right
-114,276,1007,-41,-110,135,Right
-106,286,1020,-25,-110,135,Right
-97,294,1025,-8,-110,90,Right
-96,294,1031,7,-93,90,Right
-102,294,1028,24,-61,90,Right
-109,297,1028,40,-44,45,Right
-120,292,1020,57,-28,45,Right
-138,291,1011,57,-44,90,Right
-130,294,1022,90,-28,45,Right
-138,292,1023,106,-28,90,Right
-141,285,1017,106,-28,135,Right
-133,289,1010,123,-44,135,Right
-135,291,999,123,-44,181,Right
-133,288,986,123,-61,90,Right
-136,283,978,123,-61,90,Right
-142,285,983,123,-44,45,Right
-154,279,980,123,-28,45,Right
-159,277,978,106,-44,90,Right
-169,282,981,106,-44,181,Right
-168,289,974,123,-44,135,Right
-178,292,975,106,-61,181,Right
-187,294,975,123,-61,135,Right
-192,289,983,106,-93,181,Right
-201,280,990,106,-93,226,Right
-199,288,993,123,-93,181,Right
-199,289,993,123,-77,181,Right
-180,297,986,139,-61,226,Right
-177,301,995,123,-61,181,Right
-198,295,995,139,-28,316,Right
-192,303,998,156,-12,226,Right
-202,307,1001,172,-12,316,Right
-217,306,1004,172,-12,316,Right
-229,306,1008,172,-12,362,Right
-234,298,1005,189,-12,362,Right
-223,309,1008,189,-12,407,Right
-225,306,1007,189,-12,452,Right
-225,310,1002,205,4,497,Right
-223,313,1004,222,20,497,Right
-225,318,990,222,20,497,Right
-214,330,978,238,52,543,Right
-216,333,968,254,69,633,Right
-222,331,972,238,36,588,Right
-208,331,960,254,52,724,Right
-183,337,959,254,52,633,Right
-181,342,953,238,85,724,Right
-166,333,947,238,118,724,Right
-147,346,945,254,134,724,Right
-157,349,933,254,150,769,Right
-166,351,918,222,150,814,Right
-168,357,906,222,150,814,Right
-162,366,885,222,167,814,Right
-153,366,870,189,167,814,Right
-108,366,876,189,167,814,Right
-81,373,893,156,183,859,Right
-91,378,906,156,216,859,Right
-106,378,902,139,216,859,Right
-109,381,906,139,216,859,Right
